ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
110791,250000,1,2,1,35,1,2,2,2,2,2,196192,191745,205681,200988,217830,223254,0,17000,0,20000,9078,8500
110792,240000,1,1,2,33,0,0,0,0,0,0,99938,92104,85194,83021,78556,78495,3500,4200,3600,3000,3000,3000
110793,360000,0,2,2,28,0,0,0,0,0,0,35564,25173,10633,7217,7364,-7,2086,3017,144,147,0,763
110794,30000,1,2,2,23,0,0,0,0,0,0,28767,27567,28638,28818,29439,17685,1749,1820,1000,621,354,0
110795,50000,1,1,2,25,0,0,0,0,2,2,35427,36307,36989,38559,39958,38313,2000,2000,3000,3000,0,3090
110796,150000,1,1,2,27,-1,-1,-1,0,0,-2,222,3,3359,2924,0,0,3,3461,261,0,0,0
110797,60000,0,1,2,29,1,2,2,0,0,2,43434,44522,43222,43588,46564,47369,2100,0,1708,4000,2000,1903
110798,30000,1,1,2,26,-1,-1,-1,-1,0,0,125,125,125,4671,25871,15222,125,125,4671,25000,3000,2256
110799,340000,0,1,2,32,-1,-1,-1,-1,-1,-1,3048,5550,23337,4291,80153,25820,5713,23453,4314,80552,25949,2016
110800,360000,1,2,1,38,-2,-1,-1,-1,-1,-1,0,212,3748,-2,666,919,212,3759,0,668,921,0
110801,160000,0,1,2,29,-1,-1,-2,-2,-2,-2,2275,0,0,0,0,0,0,0,0,0,0,0
110802,300000,1,3,2,27,0,0,0,0,0,0,105786,113850,116918,119929,122914,125910,9000,4000,4000,4000,4000,4000
110803,96118,0,1,1,29,1,0,0,0,0,1,75527,75990,72018,61931,57743,59645,3286,3001,2024,2361,2911,1164
110804,420000,1,1,2,41,0,0,0,0,0,0,79899,82012,84079,85614,87053,88657,3391,3427,2909,2877,2976,2686
110805,50000,1,3,2,23,2,2,0,0,0,2,7285,7022,7887,8898,9565,9267,0,1138,1149,816,0,1710
110806,400000,0,3,1,51,0,0,0,0,0,0,373702,343591,352484,338823,283288,185288,13000,15000,14000,11500,8000,7000
110807,390000,1,1,1,33,0,-1,0,0,0,0,5602,48329,45281,31219,24962,17002,48329,2287,1500,4962,815,10000
110808,70000,1,2,1,44,0,0,0,0,0,0,79867,79593,29340,28026,28605,28705,2163,2000,2000,1000,5000,322
110809,150000,1,1,2,28,2,2,2,0,0,0,145096,147384,143225,147115,145015,110635,5000,0,6000,0,3000,23747
110810,150000,1,1,2,40,-2,-1,-1,-1,-1,-1,798,2305,1036,5022,3938,316,2309,1036,5048,3946,316,314
110811,390000,1,1,2,38,-1,-1,-1,-1,0,0,4989,2056,8886,16396,12761,6707,2076,8926,16413,30,33,5900
110812,260000,1,2,2,40,0,0,0,0,0,0,120108,107696,103745,90818,92640,94338,4224,3650,5000,3640,3500,3500
110813,400000,1,1,2,41,-1,-1,-1,0,-1,-1,48938,27703,43775,10644,42195,12246,27703,43947,10183,42195,12246,13663
110814,100000,1,1,2,25,0,0,0,0,0,0,11801,12905,14378,14838,15447,16539,1600,2000,1000,1000,1500,0
110815,390000,1,2,1,37,0,0,0,0,0,0,200927,200612,202794,191419,81360,66864,17843,8315,6839,3000,2348,2401
110816,160000,1,1,1,37,-1,-1,-1,-1,-1,-1,316,316,0,316,632,0,316,0,316,632,0,316
110817,50000,0,2,2,39,0,0,0,0,0,0,48493,49073,50370,29862,29275,29535,2109,2406,1278,1036,1115,947
110818,230000,1,2,2,24,-1,-1,-2,-1,0,-1,2360,0,0,4135,814,2294,0,0,4135,0,2294,7368
110819,400000,0,1,2,34,0,0,0,0,0,0,26912,24967,13810,18230,25050,10209,10016,6000,10000,10000,5000,4000
110820,90000,1,2,2,29,-1,-1,-1,-1,-1,-1,18858,11056,3909,3506,4128,4254,11056,3916,3506,4128,4254,3438
110821,90000,1,2,3,36,0,0,0,0,0,0,91337,91458,91049,70101,28942,27508,4000,3137,5094,1106,1001,1201
110822,50000,0,2,2,26,0,0,0,0,0,0,47169,48197,47738,47676,46694,47807,1804,1746,1681,1695,1890,4005
110823,300000,1,1,2,46,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
110824,175743,0,2,1,53,1,1,1,2,2,1,35678,36715,36687,38781,39110,40032,1923,783,3013,1259,1696,2025
110825,290000,1,1,1,44,-2,-2,-2,-2,-2,-2,7886,9636,10060,3946,7388,4482,9636,10060,3948,7388,4482,8106
110826,400000,1,1,2,31,-1,-1,-1,0,0,0,5974,2600,110958,164959,130737,128312,2600,110958,110000,20000,58312,9031
110827,70000,0,3,1,54,0,0,0,0,0,0,64527,59996,57417,54558,58968,63456,2519,5015,4000,5950,6000,2507
110828,50000,0,2,1,28,0,0,0,-2,-2,-2,49139,50125,0,0,0,0,2500,0,0,0,0,0
110829,60000,1,3,1,28,1,2,2,0,0,0,32578,34742,33907,36032,38114,40332,3000,0,3000,3000,3000,5000
110830,220000,1,1,2,29,0,0,0,0,0,0,206879,211037,215139,218513,131660,134346,9100,9000,7887,4800,4900,6000
110831,294485,0,1,2,31,1,0,0,0,0,0,40308,51877,34580,18171,20128,7298,14944,3183,3255,4614,2242,3572
110832,470000,1,2,2,26,0,0,0,0,0,0,169699,170309,167876,170610,173643,178083,6200,7000,5716,5982,7000,5500
110833,170000,1,2,1,29,0,0,0,0,0,0,56980,55889,51328,31541,47406,23062,3000,2236,2478,904,2546,2000
110834,410000,0,2,1,46,2,2,2,2,2,0,71532,73643,72083,76603,74964,76370,3700,0,6147,0,2577,2747
110835,360000,1,1,1,34,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
110836,80000,1,3,1,39,0,0,0,0,0,0,83482,80406,71540,68325,65105,62011,2900,2340,2300,2289,2500,1551
110837,360000,1,2,1,50,-1,-1,-1,-1,-1,-1,147,686,6037,1560,0,275,686,6041,1560,0,275,0
110838,90000,0,2,1,34,0,0,0,0,0,0,106053,101023,97045,102372,100794,98277,3547,3580,13000,7000,6000,7000
110839,120000,1,2,2,28,0,0,0,0,0,0,120154,122674,123155,120267,121471,118656,6010,6108,5831,4700,4486,4871
110840,130000,0,3,2,49,0,0,0,0,0,-1,20678,18956,16172,16898,11236,6944,1610,1808,7014,27,7011,4408
110841,220000,1,1,2,36,-2,-2,-2,-2,-2,-2,122,104,2635,2460,859,2784,104,2653,2472,859,2784,2287
110842,130000,0,2,2,38,0,0,0,0,2,0,16657,17874,18776,20858,20225,21396,1500,1500,2400,0,1500,1500
110843,350000,0,2,2,29,0,0,0,0,0,0,36151,37624,38568,39569,41162,41961,2056,2000,2000,2004,2067,2060
110844,160000,1,1,2,33,2,2,2,2,2,2,132510,128981,138289,134773,142913,146003,0,13000,200,10500,5600,5200
110845,100000,1,2,1,39,2,0,0,0,0,0,95893,97040,65668,66046,66779,45833,3552,2617,2098,1916,1707,1732
110846,50000,0,3,0,39,0,0,0,0,0,0,31514,32346,26223,25791,19476,19066,1710,1787,1295,825,684,784
110847,190000,1,2,1,46,0,0,0,0,0,0,140626,114690,110884,111200,87619,92418,8000,5000,12028,5000,10418,5000
110848,160000,0,1,2,35,-1,-1,-1,-1,-1,-1,396,396,396,0,792,1220,396,396,0,793,1220,0
110849,390000,0,1,2,29,0,0,2,0,0,0,43062,47142,46088,47016,48332,62205,5100,0,2000,2071,15000,2300
110850,150000,1,3,2,35,1,-1,-1,-1,-1,-2,0,200,708,1201,0,0,200,708,1201,0,0,0
110851,160000,1,1,2,30,-1,-1,-2,-1,-1,2,9640,0,0,2804,403,253,0,0,2804,403,0,3144
110852,140000,1,2,1,37,0,0,0,0,0,0,136650,137562,141347,134503,137015,136581,5420,6500,5000,5200,5100,5000
110853,210000,0,2,1,53,1,-1,2,-1,-1,-1,-197,3195,1821,1683,0,1986,3392,2,1683,0,1986,1188
110854,310000,1,2,2,24,0,0,0,0,0,0,203519,182513,161002,139275,120762,102598,6373,5600,5000,4500,3500,2816
110855,300000,1,2,1,27,1,-1,-1,-2,-2,-2,0,5215,0,0,0,0,5215,0,0,0,0,0
110856,240000,1,1,2,27,-2,-2,-2,-2,-2,-2,3293,9051,2804,3958,12157,3874,9079,2804,3958,12157,3874,937
110857,400000,1,2,2,32,-2,-2,-2,-2,-2,-2,0,626,118,10349,2817,2410,626,118,10349,2817,2410,10715
110858,50000,0,1,1,49,-1,-1,-1,2,-1,0,25801,-1032,6910,6314,18544,12894,0,9000,88,18596,5023,5028
110859,70000,1,3,1,57,0,0,0,0,0,0,67864,65062,66447,49103,45830,46769,2620,2730,1936,1700,1700,2000
110860,50000,1,2,1,29,-1,-1,-1,-1,-1,-1,1887,134,134,134,134,134,134,134,134,134,134,134
110861,50000,0,2,2,36,0,0,2,0,0,0,17003,18157,17301,16486,17681,17825,3000,1000,1000,2000,1000,2000
110862,390000,1,2,1,30,0,0,0,0,0,0,98984,102158,96446,87912,89991,91470,5700,4000,3200,3500,3100,3000
110863,150000,1,2,1,44,0,0,0,0,0,0,61951,55504,22050,17360,17360,12000,15000,1200,0,0,0,0
110864,10000,1,3,1,49,0,0,0,0,0,0,6904,7841,9635,17622,8991,0,1206,2000,176,360,0,0
110865,200000,0,3,1,43,0,-1,-1,-1,0,0,1243,1435,1270,3783,2522,1261,1453,1270,4000,0,0,1436
110866,520000,0,2,1,34,-1,-1,-1,-1,-1,-1,10000,10000,10000,10317,10000,126247,10000,10000,10317,10000,126247,4666
110867,130000,0,2,2,33,2,2,-1,-1,-2,-2,2183,2000,700,0,0,0,13,700,0,0,0,0
110868,360000,0,2,1,30,-1,-1,-1,-1,-1,-1,1431,3914,-15,3041,21801,3837,3933,0,3056,21910,3856,31772
110869,70000,1,2,1,33,0,0,0,0,0,-1,43981,33439,24926,10681,7431,4705,1683,3160,3000,3000,5060,5032
110870,180000,0,1,2,26,0,0,-2,-2,-2,-2,8516,0,0,0,0,0,0,0,0,0,0,0
110871,50000,1,1,1,24,0,0,2,0,0,0,14345,16927,16366,17380,17876,18097,2836,0,1289,785,657,720
110872,250000,1,1,2,41,1,3,2,0,0,-1,4649,3964,3281,934,467,12871,0,10,0,0,12871,0
110873,50000,1,3,2,56,0,-1,-1,2,0,0,26242,2946,6152,4419,4419,1473,3006,6152,0,0,0,0
110874,180000,1,1,2,27,1,2,2,2,0,0,5892,4824,3784,3089,2715,1821,0,3089,0,1521,0,347
110875,120000,1,2,2,26,0,0,0,-2,-2,-1,4787,6190,0,0,0,4800,1500,0,0,0,4800,0
110876,270000,0,1,1,44,3,3,4,4,4,4,256402,264267,271951,278509,283545,278436,17944,18112,15405,10000,0,0
110877,170000,1,2,2,33,1,-1,-1,-1,-2,-2,0,7042,2986,0,0,0,7042,2986,0,0,0,0
110878,360000,1,1,1,32,-1,-1,-1,-1,-1,-1,39587,17900,5307,23102,64617,10542,18011,5307,23102,64617,10542,9702
110879,250000,0,1,2,30,0,0,0,0,0,0,6476,10023,12947,16095,23343,26028,5000,5000,4000,10000,4000,5000
110880,500000,1,1,1,37,1,-1,-1,-1,-1,0,0,17250,2287,96501,12143,50143,17250,3037,96501,12500,38000,0
110881,20000,1,3,1,41,1,2,3,2,0,0,18548,21046,20296,10245,6635,6877,3100,3,0,700,500,3000
110882,210000,0,1,2,35,0,0,-2,-2,-2,-2,103632,-36,-18,-18,-18,-18,0,0,0,0,0,0
110883,260000,0,2,2,27,0,0,0,0,0,0,150943,149285,151779,135141,124475,107735,5501,5061,5000,5000,3900,3246
110884,80000,0,3,1,43,2,-1,-1,2,-1,-1,1473,1473,3133,1473,1473,390,1473,3133,0,1473,390,390
110885,180000,1,3,1,49,0,0,0,0,0,0,92140,92517,94808,89137,88637,84966,3892,5002,3153,5000,3037,3200
110886,20000,0,2,2,24,3,2,0,0,0,0,18585,18003,19012,19100,19506,20037,0,1612,700,714,861,393
110887,180000,1,5,2,30,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
110888,430000,1,1,2,31,-2,-2,-1,0,0,0,10226,5671,52983,70672,52378,56360,5873,52983,35002,10203,7500,10000
110889,50000,0,1,2,26,0,0,0,0,0,2,46415,38226,31924,19682,19989,20452,1672,1699,1600,901,1500,7
110890,220000,0,2,2,39,-1,-1,0,0,0,0,3553,15696,17257,21624,26246,30781,15696,5000,5000,5000,5000,5000
110891,90000,1,2,2,32,0,0,0,0,0,0,86076,87567,78646,79212,54659,55902,3012,3100,3116,2000,2100,2100
110892,60000,1,2,2,24,1,2,0,0,0,2,59201,58493,58820,57827,61055,56668,2300,2700,2200,4500,0,2200
110893,180000,0,2,2,32,0,0,0,0,-2,-2,22832,19517,11988,0,0,0,1429,1000,0,0,0,0
110894,20000,1,2,1,22,0,0,0,0,0,0,18475,18993,19973,20081,20292,20289,1400,1300,700,800,1000,1000
110895,10000,1,2,1,24,0,0,0,0,0,0,6902,7922,8939,9533,9692,9829,1142,1159,1140,692,829,1000
110896,50000,1,3,1,22,0,0,0,0,0,0,18722,18160,16997,13150,8866,7899,1411,1194,379,281,321,197
110897,280000,0,1,2,31,0,0,0,0,0,0,148186,150724,153762,155242,143679,145615,5000,5006,4408,4117,4600,4600
110898,80000,1,1,2,28,1,2,0,0,0,2,4885,3482,4251,4047,3547,221,0,1000,500,1000,0,1000
110899,210000,1,1,2,31,0,0,0,0,0,0,140839,119171,119680,118070,111841,111716,4500,6000,5102,5000,5000,4000
110900,20000,0,2,2,34,0,0,0,0,0,0,16333,16963,14691,14756,15764,16939,2218,2219,2328,2327,3094,3119
110901,400000,1,3,1,44,0,0,0,0,0,0,120456,113855,87798,19583,20453,21309,3557,2350,5700,1000,1000,1000
110902,70000,1,2,2,24,0,0,0,0,0,2,68659,68259,14690,9980,15607,15209,3500,1400,700,6000,0,1000
110903,50000,1,3,2,47,0,0,0,0,0,0,11961,14259,16028,17760,19462,22141,2500,2000,2000,2000,3000,3000
110904,50000,0,3,1,39,-1,-1,-1,-1,-1,-1,2522,0,2866,1961,1261,2681,13196,2866,1961,1261,2681,1261
110905,180000,1,2,1,35,0,0,0,0,0,0,174635,173281,175102,134494,135881,124651,8155,8199,4960,5404,4686,4563
110906,500000,0,2,1,39,0,0,0,0,0,0,342548,290244,250186,276579,239874,226502,8628,6242,231888,7945,7840,6966
110907,150000,1,2,2,27,0,0,0,0,0,0,140947,121059,95250,55070,44425,7582,5000,3709,1101,2000,152,70181
110908,50000,1,2,1,50,0,0,0,0,0,0,50224,47178,48400,29781,30082,26609,2200,2520,1000,1100,1000,1000
110909,260000,0,1,1,50,-2,-2,-2,-2,-2,-2,390,7516,553,1080,1780,0,7516,553,1080,1780,0,0
110910,20000,0,3,1,26,3,2,3,2,0,0,10135,11926,11448,10970,11636,12442,2100,0,0,1000,1000,0
110911,150000,0,3,1,46,0,0,0,0,0,0,96396,98366,99456,79956,78154,76634,4073,3404,2722,54788,2770,2798
110912,200000,1,1,1,39,-1,0,-1,0,0,0,8432,6977,6727,6864,5253,3388,3746,6737,2013,10,20,10901
110913,290000,0,2,1,30,-1,-1,-1,0,0,0,8452,7718,237648,236463,146420,148600,7728,237648,8900,5300,5541,4700
110914,360000,1,1,2,36,1,-1,-1,-1,-1,-1,-8,2379,0,11850,150,459,2387,0,11850,300,459,52
110915,420000,1,2,2,36,-1,-1,-1,0,-1,-1,3581,16629,33433,28468,35669,23317,16647,33595,16000,36625,23317,23983
110916,180000,1,2,1,33,2,2,2,2,2,2,115166,122519,123087,126564,123040,129098,10800,4000,7000,0,8200,1500
110917,390000,0,1,2,29,0,-1,0,0,0,0,9918,15918,103169,95669,88080,80576,16008,100000,5000,4000,4000,3000
110918,80000,0,2,1,38,0,0,0,0,0,-1,40356,25023,16392,7467,6727,994,1631,1432,1000,520,1097,2236
110919,80000,1,2,2,27,0,0,0,0,-1,0,26144,26625,3600,0,68424,42601,1075,1200,0,68424,1264,0
110920,50000,1,2,1,37,0,0,0,0,0,2,28522,29906,34057,34611,38359,37592,1849,5000,1417,4488,0,1540
110921,230000,0,1,2,45,0,0,0,0,0,0,92129,92690,93596,79320,64268,65193,3510,3998,2431,1697,1971,2046
110922,270000,1,1,2,27,-1,-1,-1,0,0,0,1390,363,14770,14367,14388,47441,363,14841,1200,1288,41437,1335
110923,30000,0,1,2,27,0,0,0,0,0,0,27159,27577,28838,28085,28428,29430,1500,1749,1200,1100,1465,1386
110924,180000,1,2,1,37,0,0,0,0,0,0,78089,75159,76602,76896,78588,77770,3333,3310,2900,3040,3500,2300
110925,70000,1,2,2,30,-1,0,0,0,0,0,2429,3878,4957,6209,6338,6587,1500,1300,1500,380,500,500
110926,80000,1,2,1,50,0,1,-1,-1,-1,0,1892,444,420,331,825,474,112,420,332,826,193,665
110927,80000,1,2,2,23,2,3,2,2,0,0,84176,81516,80146,61392,60325,60469,0,2000,0,3091,2400,2000
110928,20000,0,2,2,24,0,0,0,0,0,0,17850,15528,13597,14088,13723,16318,2019,2000,1003,1000,3000,2000
110929,90000,1,1,2,25,0,0,0,0,0,0,6090,7477,8848,10135,11731,8138,1500,1500,1500,2000,1500,1000
110930,280000,1,1,1,36,-1,-1,-1,-1,-1,-2,4480,2120,1627,2649,0,0,2120,1627,2649,0,0,0
110931,200000,1,2,1,43,2,2,2,2,2,2,171647,167478,178983,180784,184201,187467,0,14500,6400,7000,7000,7000
110932,220000,1,1,1,40,0,0,0,0,0,0,63386,64165,61655,61855,64966,66942,8000,3000,3000,5000,3000,3000
110933,130000,0,2,2,27,0,0,0,-2,-2,-2,44826,40650,0,0,0,0,1092,0,0,0,0,0
110934,500000,0,1,2,36,-1,-1,0,-1,-1,-1,15401,23032,54759,52030,71797,93159,23128,40105,52221,71852,93218,179568
110935,130000,1,2,1,25,0,0,0,0,0,0,119703,122967,125101,54560,52681,44529,5200,5301,3000,2000,5000,13801
110936,290000,1,1,1,40,0,0,0,0,0,0,192432,192512,193999,157500,147150,146936,8000,9008,6000,5000,5200,5100
110937,50000,0,1,2,24,0,0,0,0,0,0,16277,14875,19195,13134,13398,13549,4006,6200,3000,2000,2000,2500
110938,10000,0,2,2,23,2,2,7,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0
110939,260000,1,1,2,39,0,0,0,0,0,0,231024,208119,213219,202106,208890,215455,10000,10000,8000,10000,10000,20000
110940,60000,1,2,1,38,0,0,0,0,0,2,27527,31715,35850,37165,39490,25854,5000,5000,2000,2898,0,3000
110941,220000,1,2,1,54,-1,-1,0,-1,-1,2,264,1138,3874,264,3105,2074,1138,3000,264,3105,0,264
110942,110000,1,2,1,28,1,2,0,0,0,0,106932,103381,75794,76947,79105,72344,27,4000,3000,3000,10000,3000
110943,60000,1,2,2,24,1,2,3,3,2,2,44238,47076,48871,47669,48135,50056,4000,3000,0,1500,3000,2750
110944,420000,0,1,2,35,0,0,0,0,0,0,168182,163177,149406,136292,128344,120582,15000,6000,5000,10000,10000,10000
110945,50000,0,1,2,57,0,0,0,0,0,0,50770,50709,49814,51199,20306,20306,1814,1816,2201,716,721,693
110946,500000,0,1,1,44,-1,-1,-1,-1,0,-1,100862,367,15272,12925,75667,67609,367,16652,76146,67697,67609,71946
110947,180000,1,3,1,37,0,0,0,0,0,0,165369,125084,119946,114977,88757,84936,4402,4971,4750,2997,3133,3180
110948,320000,1,1,1,29,0,0,0,0,-1,-1,95322,98787,97996,27996,1712,-216,5000,2000,2000,2000,0,10000
110949,220000,1,1,1,36,0,0,0,0,0,0,210475,216513,196219,200117,204312,208373,9639,7123,7162,7419,7462,8621
110950,120000,1,2,2,33,0,0,0,0,0,0,120411,122717,118886,117170,117403,117388,6300,6100,4600,5000,4800,5000
110951,160000,0,3,2,42,0,0,2,2,2,2,43753,46869,45856,48818,49640,48737,4100,0,4000,1700,0,2000
110952,300000,0,2,2,27,0,0,-1,-1,0,-1,1726,-9,1974,17648,36732,1000,2800,1983,17652,36183,1002,0
110953,220000,0,2,1,39,5,4,3,2,0,0,187665,175338,163018,128157,131067,108683,0,11,0,4561,5007,170806
110954,360000,0,3,1,44,-1,-1,-1,-1,-1,-1,1982,-18,3746,-4,906,850,0,3764,0,910,854,1131
110955,30000,0,2,1,42,0,0,0,2,0,0,24317,28401,30910,30155,30389,30418,4491,3000,0,1068,2257,0
110956,150000,1,4,2,23,0,0,0,0,0,0,27338,23410,24410,27007,28585,27827,1403,1403,3000,2000,1155,2000
110957,100000,1,1,2,38,2,2,2,2,2,2,37566,37160,39750,40298,40835,41529,500,3500,1500,1500,1500,2000
110958,150000,0,1,2,31,1,1,1,0,0,0,134591,108916,70080,46029,17838,9322,4236,1400,1632,3714,5709,4113
110959,440000,1,2,1,33,0,0,0,2,0,0,411970,420142,443407,431200,440000,-6948,15003,30000,0,9000,788,0
110960,260000,1,1,2,26,0,0,0,0,0,0,238110,244368,245186,254614,176211,180845,10368,15186,14614,7211,7850,6912
110961,180000,1,3,0,36,-1,-1,-1,-1,-1,-1,326,326,326,326,326,326,326,326,326,326,326,326
110962,130000,1,2,2,26,0,0,0,2,2,2,131336,123443,132517,133747,134230,131986,6000,12600,4900,5105,0,5050
110963,110000,0,2,1,36,2,2,2,2,2,2,57135,55648,59518,57964,66995,65762,0,4803,0,10000,0,7195
110964,150000,0,1,2,30,-1,-1,-1,0,-1,-1,3415,2419,1541,1345,23018,1989,2425,1541,4,23087,1996,4010
110965,80000,1,2,1,36,0,0,0,0,0,0,73873,61134,49746,49033,48553,48377,2006,8199,2000,1700,2000,2000
110966,141044,1,1,1,40,2,2,2,0,0,0,141715,142415,139503,135519,136652,133794,4373,898,4973,4925,4970,7046
110967,200000,1,1,1,49,-1,-1,-1,-1,-1,-1,950,950,950,950,0,1900,950,950,950,0,1900,950
110968,370000,1,3,1,46,-2,-2,-2,-2,-2,-2,6370,2110,10086,804,4577,-10,2120,10136,808,4599,0,2150
110969,120000,1,2,1,57,-2,-2,-2,-2,-2,-2,0,644,377,0,0,0,644,377,0,0,0,0
110970,340000,1,1,2,29,0,0,0,0,0,0,182441,181085,179607,177506,176233,173279,6550,6500,5830,6053,5200,5076
110971,500000,1,2,2,41,-2,-2,-2,-2,-2,-2,6305,5692,1556,2080,4403,3405,6332,1742,2080,4409,3405,0
110972,30000,0,2,2,26,3,3,2,2,2,2,12894,12404,12408,11912,13707,14328,0,500,0,2000,1000,1000
110973,50000,0,2,2,30,1,-1,2,-1,-1,-2,-264,264,264,7300,0,0,528,0,7300,0,0,0
110974,214656,1,4,1,34,1,2,2,0,0,0,188377,187731,174604,169231,174556,166459,12755,1870,4030,8866,4763,4221
110975,50000,1,3,2,25,0,0,2,2,2,0,41641,44434,45916,46566,45516,46484,3500,2500,1700,0,1700,3900
110976,320000,1,1,2,39,0,0,0,0,0,0,91224,93025,99433,107659,110567,99935,10000,10000,10000,10000,5000,5000
110977,370000,1,3,1,37,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
110978,150000,1,2,2,38,0,0,0,0,0,0,26495,24906,6763,6581,6733,6882,1291,1101,1098,250,247,300
110979,280000,1,2,1,39,0,0,0,0,0,0,269472,253792,276979,238527,239280,238926,8229,150062,50000,4786,4779,4876
110980,50000,0,3,2,48,0,0,0,0,0,-1,79681,79989,76394,24873,-2132,28561,3200,2581,1200,2070,31500,1200
110981,30000,0,2,1,38,0,0,0,0,0,0,29723,30428,26558,27265,27953,28456,2000,2000,1500,1500,1500,1500
110982,280000,1,1,1,29,-1,-1,-1,-1,-1,-1,2597,3807,1160,985,0,65862,3807,1160,985,0,65862,66240
110983,50000,0,1,2,29,-1,-1,0,0,0,0,1162,37702,32617,28814,16478,25349,37719,1095,2000,10000,13352,10000
110984,50000,0,2,2,44,0,0,0,0,-1,-1,20995,21743,22300,4067,1290,0,3000,3007,1000,1290,0,0
110985,80000,1,3,1,49,-1,-1,-1,-1,-1,-1,3367,4641,2290,1459,6764,7601,4641,2290,1459,6764,7601,7990
110986,120000,0,3,1,46,0,-1,0,0,0,0,94953,116914,89799,89913,88484,90477,120656,3520,2931,3180,3432,1116
110987,130000,0,2,1,38,0,0,0,0,0,0,123044,122981,102151,90917,92729,93359,4949,4000,3250,3231,3324,3242
110988,220000,1,1,1,41,0,0,0,0,0,0,157980,163974,140964,105353,100750,85261,11024,5198,6006,10362,5000,4000
110989,10000,0,2,2,26,0,0,0,0,0,0,8882,9933,9825,17506,16608,9176,1300,2200,1300,320,1820,1000
110990,130000,1,2,2,24,-2,-2,-2,-2,-2,-2,986,-14,4388,0,0,1109,0,4402,0,0,1109,4200
110991,360000,0,2,1,29,0,0,0,-1,0,0,18454,16419,12932,91329,82929,70047,6028,6032,99578,2507,5376,2000
110992,50000,1,3,1,27,2,2,2,2,2,2,27358,28422,28858,29289,28685,30847,1800,1200,1200,0,2800,1200
110993,80000,1,2,2,44,0,0,0,0,-1,-1,22771,17047,11885,8254,5144,15365,1239,1435,1350,5144,15365,2250
110994,140000,0,3,1,38,2,2,2,2,2,2,110674,131306,127701,135551,135859,134687,22500,0,10000,2600,2300,5300
110995,360000,0,1,2,49,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
110996,20000,1,1,2,23,0,0,0,0,0,0,17849,15356,17146,16319,15687,16948,2000,2080,2000,600,1500,1000
110997,140000,1,1,2,43,1,2,0,0,0,0,147560,142435,142096,136836,139417,141889,3,5000,5000,5100,10200,5000
110998,20000,0,3,2,28,1,2,2,2,0,0,18534,17944,20199,19492,19888,14087,0,2860,0,549,441,502
110999,360000,0,1,2,27,-2,-2,-2,-2,-2,-2,2807,894,5939,1390,-5,-5,898,5970,1396,0,0,0
111000,80000,1,1,2,27,0,0,0,0,0,0,23107,24674,25351,25981,26464,23714,5034,10000,1000,1000,1000,1000
111001,180000,1,1,2,27,0,0,0,0,0,0,101395,101607,98186,59451,49956,50133,5000,3371,6940,2800,2000,2000
111002,120000,1,1,1,37,-1,-1,-1,-1,-1,-1,696,-4,1878,407,247,1817,0,1882,407,247,2000,0
111003,110000,1,1,1,43,0,0,0,-2,-2,-2,33794,10570,-28,-28,-28,-28,6725,0,0,0,0,0
111004,70000,0,2,2,27,2,2,2,2,2,2,29193,30214,31130,31622,32102,32742,1800,1700,1300,1300,1300,1300
111005,360000,0,1,2,30,0,-1,-1,-1,-1,-1,14409,3540,500,500,0,1191,3540,500,500,0,1191,0
111006,30000,1,2,2,25,0,0,2,0,0,0,5293,8107,7738,10179,11902,13109,3000,0,3000,2000,1500,1000
111007,280000,1,1,2,32,-1,-1,-1,0,-1,-1,13532,3312,14907,3008,8988,11547,23871,14907,0,8988,11547,19826
111008,40000,1,3,1,23,2,3,2,2,2,0,8244,7966,9331,9729,9424,9621,0,1642,700,0,349,872
111009,360000,0,1,1,45,-1,-1,-1,-1,0,-1,2369,1367,8570,5625,3684,2804,1367,8570,5625,0,2804,2473
111010,300000,1,1,2,32,-2,-1,-1,-2,-2,-1,2081,1925,1656,1756,1776,3414,1925,1656,1756,1776,3414,109
111011,130000,1,2,1,29,0,0,0,0,0,0,132214,132361,128904,101785,101849,99296,5500,5904,4785,3849,4296,3139
111012,60000,1,2,2,25,0,0,0,0,0,0,36081,37194,38116,39902,58737,56902,2500,2000,3000,20000,3000,2000
111013,200000,0,1,1,40,-1,-1,-1,-1,-1,-1,840,770,386,0,475,390,800,396,4,475,1170,930
111014,90000,1,1,2,27,0,0,0,0,0,0,56754,58835,59461,60974,62339,63648,3000,2200,2500,2500,2500,2600
111015,200000,0,2,2,32,0,0,0,0,0,0,180461,171839,173325,153953,144206,143178,8300,10000,6000,6000,6000,4500
